Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,Time_sec,location_short,time,SEL_dB,tags,type,operator
Sun 09:31:28 PM,-12.0469,-77.1018,↘ 154°,192.0,221.0,"1,250","2,625",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77488,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:31:45 PM,-12.0623,-77.0942,↘ 154°,196.0,226.0,"2,050","1,941",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77505,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:31:48 PM,-0.0262,-80.0814,↑ 355°,454.0,522.0,"28,425",590,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77508,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:32:02 PM,-12.075,-77.0879,↘ 154°,206.0,237.0,"2,350","1,500",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77522,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:32:18 PM,0.0367,-80.0882,↑ 352°,459.0,528.0,"28,675",550,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77538,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:32:28 PM,-12.0986,-77.0761,↘ 155°,209.0,241.0,"3,125","1,420",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77548,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:32:48 PM,0.1003,-80.098,↑ 351°,463.0,533.0,"28,975",663,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77568,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:32:58 PM,-12.1251,-77.0631,↘ 154°,227.0,261.0,"3,675","1,011",Surface and Near-Surface,Arrivals,KLM744,2025-03-24 14:31:26,77578,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:33:10 PM,0.1482,-80.1051,↑ 354°,463.0,533.0,"29,250",421,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77590,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:33:14 PM,-12.143,-77.0564,↓ 172°,247.0,284.0,"3,900",797,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77594,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:33:30 PM,-12.1611,-77.0601,↙ 201°,260.0,299.0,"4,100","1,157",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77610,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:33:45 PM,0.2228,-80.1122,↑ 351°,473.0,544.0,"29,375",369,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77625,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:33:49 PM,-12.1809,-77.0734,↙ 219°,266.0,306.0,"4,575","1,346",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77629,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:34:09 PM,-12.196,-77.0928,↙ 239°,279.0,321.0,"4,975","1,200",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77649,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:34:15 PM,0.2896,-80.123,↑ 351°,478.0,550.0,"29,650",700,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77655,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:34:34 PM,-12.2103,-77.1232,← 249°,295.0,339.0,"5,475","1,582",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77674,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:34:45 PM,0.3553,-80.1334,↑ 352°,477.0,549.0,"30,075",700,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77685,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:35:04 PM,-12.2223,-77.1635,← 256°,302.0,348.0,"6,425","2,000",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77704,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:35:15 PM,0.4217,-80.1431,↑ 352°,480.0,552.0,"30,350",550,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77715,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:35:31 PM,-12.2309,-77.2029,← 256°,306.0,352.0,"7,375","1,833",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77731,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:35:45 PM,0.4885,-80.1529,↑ 352°,483.0,556.0,"30,625",825,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77745,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:35:49 PM,-12.2407,-77.2252,↙ 238°,312.0,359.0,"7,800","1,671",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77749,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:36:06 PM,-12.2587,-77.2458,↙ 224°,315.0,362.0,"8,350","1,857",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77766,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:36:15 PM,0.5538,-80.1618,↑ 352°,479.0,551.0,"31,175",750,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77775,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:36:31 PM,-12.2871,-77.2685,↙ 216°,321.0,369.0,"9,100","1,767",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77791,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:36:45 PM,0.6208,-80.171,↑ 352°,485.0,558.0,"31,375",400,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77805,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:36:51 PM,-12.3114,-77.2874,↙ 225°,327.0,376.0,"9,675","1,615",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77811,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:37:10 PM,-12.3239,-77.312,← 254°,327.0,376.0,"10,150","1,346",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77830,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:37:15 PM,0.688,-80.1801,↑ 352°,489.0,563.0,"31,575",550,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77835,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:37:30 PM,-12.3227,-77.3442,← 285°,336.0,387.0,"10,550","1,088",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77850,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:37:45 PM,0.7554,-80.1894,↑ 352°,489.0,563.0,"31,925",381,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77865,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:37:50 PM,-12.3065,-77.3712,← 312°,349.0,402.0,"10,875",915,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77870,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:38:11 PM,-12.2788,-77.3879,↑ 340°,361.0,415.0,"11,175",913,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77891,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:38:22 PM,0.8392,-80.2007,↑ 353°,490.0,564.0,"32,000",79,FlightAware ADS-B (BHA / SESV),Arrivals,KLM755,2025-03-24 13:12:09,77902,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 09:38:36 PM,-12.2366,-77.3876,↑ 15°,372.0,428.0,"11,575","1,239",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,77916,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:38:57 PM,-12.2055,-77.3674,↗ 45°,374.0,430.0,"12,125","1,640",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77937,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:39:19 PM,-12.1873,-77.3343,→ 72°,373.0,429.0,"12,750","1,679",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77959,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:39:39 PM,-12.1777,-77.3011,→ 70°,375.0,432.0,"13,300","1,590",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,77979,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:40:09 PM,-12.1536,-77.2537,↗ 60°,381.0,438.0,"14,075","1,475",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78009,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:40:39 PM,-12.1216,-77.208,↗ 51°,390.0,449.0,"14,775","1,525",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78039,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:41:09 PM,-12.0871,-77.1651,↗ 51°,393.0,452.0,"15,600","1,775",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78069,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:41:39 PM,-12.052,-77.1212,↗ 51°,392.0,451.0,"16,550","1,755",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78099,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:42:02 PM,-12.0263,-77.0894,↗ 48°,392.0,451.0,"17,150","1,390",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78122,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:42:20 PM,-12.0007,-77.0711,↗ 26°,390.0,449.0,"17,500","1,224",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78140,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:42:40 PM,-11.9636,-77.064,↑ 0°,398.0,458.0,"17,925","1,313",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78160,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:43:08 PM,-11.9121,-77.0659,↑ 1°,402.0,463.0,"18,550","1,279",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78188,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:43:41 PM,-11.8478,-77.0577,↑ 11°,407.0,468.0,"19,225","1,310",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78221,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:44:11 PM,-11.7928,-77.0453,↑ 13°,408.0,470.0,"19,925","1,300",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78251,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:44:41 PM,-11.7374,-77.0318,↑ 14°,413.0,475.0,"20,525","1,225",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78281,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:45:11 PM,-11.6809,-77.0179,↑ 14°,416.0,479.0,"21,150","1,131",FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78311,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:45:42 PM,-11.6223,-77.0034,↑ 14°,421.0,484.0,"21,675","1,089",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78342,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:46:13 PM,-11.5645,-76.9893,↑ 14°,424.0,488.0,"22,275","1,107",FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78373,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:46:43 PM,-11.5046,-76.9747,↑ 14°,428.0,493.0,"22,800",950,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78403,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:47:13 PM,-11.4473,-76.9607,↑ 14°,433.0,498.0,"23,225",900,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78433,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:47:43 PM,-11.388,-76.9463,↑ 14°,437.0,503.0,"23,700",950,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78463,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:48:13 PM,-11.3283,-76.9317,↑ 14°,440.0,506.0,"24,175",875,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78493,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:48:43 PM,-11.2696,-76.9175,↑ 14°,444.0,511.0,"24,575",775,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78523,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:49:13 PM,-11.2069,-76.9021,↑ 14°,451.0,519.0,"24,950",575,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78553,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:49:43 PM,-11.1458,-76.8872,↑ 13°,461.0,531.0,"25,150",450,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78583,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:50:13 PM,-11.083,-76.8721,↑ 13°,469.0,540.0,"25,400",450,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78613,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:50:43 PM,-11.0182,-76.8563,↑ 14°,478.0,550.0,"25,600",725,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78643,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:51:13 PM,-10.9541,-76.8408,↑ 14°,478.0,550.0,"26,125",925,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78673,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:51:43 PM,-10.8902,-76.8251,↑ 14°,481.0,554.0,"26,525",750,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78703,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:52:13 PM,-10.824,-76.8079,↑ 17°,485.0,558.0,"26,875",825,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78733,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:52:43 PM,-10.7604,-76.7817,↗ 26°,487.0,560.0,"27,350",934,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78763,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:53:14 PM,-10.7021,-76.7509,↗ 28°,487.0,560.0,"27,825",861,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78794,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:53:44 PM,-10.6405,-76.7179,↗ 28°,489.0,563.0,"28,225",625,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78824,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:54:14 PM,-10.58,-76.6856,↗ 28°,496.0,571.0,"28,450",664,FlightAware ADS-B (LIM / SPJC),Arrivals,KLM744,2025-03-24 14:31:26,78854,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 09:54:45 PM,-10.517,-76.652,↗ 28°,497.0,572.0,"28,900",83,FlightAware ADS-B (SPLP),Arrivals,KLM744,2025-03-24 14:31:26,78885,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 10:20:08 PM,6.038,-77.8821,↑ 17°,485.0,558.0,"32,000",-25,FlightAware ADS-B (PTY / MPTO),Arrivals,KLM755,2025-03-24 13:12:09,80408,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 10:21:10 PM,6.1753,-77.8445,↑ 11°,488.0,562.0,"32,000",24,FlightAware ADS-B (MPCM),Arrivals,KLM755,2025-03-24 13:12:09,80470,Ku,2025-03-24 11:57:41,74.21846866411593,Aalsmeerbaan36R_L,Boeing 777-200,KLM
Sun 10:49:43 PM,10.002,-84.1879,→ 69°,176.0,203.0,"3,850","3,328",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82183,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:49:59 PM,10.0065,-84.1756,→ 70°,167.0,192.0,"4,850","2,578",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82199,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:50:15 PM,10.0106,-84.1636,→ 75°,179.0,206.0,"5,225","1,500",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82215,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:50:31 PM,10.0127,-84.1499,→ 87°,186.0,214.0,"5,650","2,063",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82231,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:50:47 PM,10.0106,-84.1364,→ 110°,186.0,214.0,"6,325","2,016",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82247,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:51:03 PM,10.0027,-84.124,↘ 134°,205.0,236.0,"6,725","1,266",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82263,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:51:19 PM,9.9887,-84.1157,↓ 162°,232.0,267.0,"7,000","1,641",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82279,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:51:35 PM,9.9697,-84.1154,↓ 192°,247.0,284.0,"7,600","2,016",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82295,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:51:51 PM,9.9539,-84.1238,↙ 221°,260.0,299.0,"8,075","2,182",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82311,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:52:08 PM,9.9439,-84.142,← 258°,258.0,297.0,"8,800","2,529",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82328,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:52:26 PM,9.9453,-84.1629,← 290°,251.0,289.0,"9,550","1,632",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82346,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:53:05 PM,9.967,-84.204,← 299°,282.0,325.0,"10,350","1,331",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82385,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:53:28 PM,9.9923,-84.2264,↑ 339°,298.0,343.0,"10,925","1,602",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82408,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:53:49 PM,10.0195,-84.2286,↑ 9°,301.0,346.0,"11,525","2,118",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82429,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:54:19 PM,10.0607,-84.2185,↑ 13°,303.0,349.0,"12,725","2,075",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82459,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:54:49 PM,10.1035,-84.2084,↑ 13°,316.0,364.0,"13,600","1,400",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82489,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:55:19 PM,10.1452,-84.1986,↑ 13°,341.0,392.0,"14,125","1,050",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82519,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:55:49 PM,10.1966,-84.1866,↑ 13°,366.0,421.0,"14,650","1,303",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82549,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:56:06 PM,-2.7134,-72.9374,↑ 19°,505.0,581.0,"29,000",61,FlightAware ADS-B (IQT / SPQT),Arrivals,KLM744,2025-03-24 14:31:26,82566,Co,2025-03-24 13:09:46,70.62572320598412,Aalsmeerbaan36R_L,Boeing 777-300ER,KLM
Sun 10:56:20 PM,10.2486,-84.1745,↑ 13°,378.0,435.0,"15,450","1,548",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82580,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:56:51 PM,10.3012,-84.1623,↑ 13°,389.0,448.0,"16,250","1,786",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82611,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:57:23 PM,10.3598,-84.1484,↑ 13°,393.0,452.0,"17,325","1,887",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82643,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:57:53 PM,10.4121,-84.1362,↑ 13°,400.0,460.0,"18,200","1,725",FlightAware ADS-B (SYQ / MRPV),Arrivals,KLM760,2025-03-24 13:51:30,82673,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
Sun 10:58:23 PM,10.4644,-84.124,↑ 13°,410.0,472.0,"19,050","1,650",FlightAware ADS-B (SJO / MROC),Arrivals,KLM760,2025-03-24 13:51:30,82703,Co,2025-03-24 12:35:12,82.57059967900375,Zwanenburgbaan36C_L,Boeing 787-9,KLM
